Base	Ortho	HumanVoice	MinGenVoice	PredictedVoice	Derivative	Prob	id_voice_s1	id_voice_root	id_voice_affix	no_long_v_f	no_long_v	Average
bɪlθ	bilth	3.66666666667	2.94280762149	2.7494342299	bɪlðz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.475156695213
rəstɪlθ	ristilth	4.68421052632	2.94280762149	3.34676162789	rəstɪlθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
rəstɪlθ	ristilth	4.68421052632	2.94280762149	3.34676162789	rəstɪlðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
lɪθ	lith	4.23529411765	3.14399626383	2.7494342299	lɪθs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
lɪθ	lith	4.23529411765	3.14399626383	2.7494342299	lɪðz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.475156695213
biθ	beeth	4.88235294118	3.71499773772	3.77225576223	biθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
biθ	beeth	4.88235294118	3.71499773772	3.77225576223	biðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
ɹikrəθ	reecrith	3.61111111111	3.37825202937	3.74562368687	ɹikrəθs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.587563468991
ɹikrəθ	reecrith	3.61111111111	3.37825202937	3.74562368687	ɹikrəðz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
zəziθ	zuzzeeth	3.86666666667	3.71499773772	4.10064350511	zəziθs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
zəziθ	zuzzeeth	3.86666666667	3.71499773772	4.10064350511	zəziðz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
fɪdəθ	fiddith	2.86666666667	3.37825202937	3.34676162789	fɪdəθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
fɪdəθ	fiddith	2.86666666667	3.37825202937	3.34676162789	fɪdəðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
təspɪθ	tuspith	3.41176470588	3.14399626383	3.34676162789	təspɪθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
təspɪθ	tuspith	3.41176470588	3.14399626383	3.34676162789	təspɪðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
noʊf	nofe	4.6	3.23277667276	3.77225576223	noʊfs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
noʊf	nofe	4.6	3.23277667276	3.77225576223	noʊvz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
səkloʊf	sekloaf	5.4	3.23277667276	4.10064350511	səkloʊfs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
səkloʊf	sekloaf	5.4	3.23277667276	4.10064350511	səkloʊvz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
voʊləf	volif	3.70588235294	2.84311924075	4.10064350511	voʊləfs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
voʊləf	volif	3.70588235294	2.84311924075	4.10064350511	voʊləvz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
nətoʊf	nitoaf	5.14285714286	3.23277667276	4.10064350511	nətoʊfs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
nətoʊf	nitoaf	5.14285714286	3.23277667276	4.10064350511	nətoʊvz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
ɹoʊf	rowf	5.38461538462	3.23277667276	3.77225576223	ɹoʊfs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
ɹoʊf	rowf	5.38461538462	3.23277667276	3.77225576223	ɹoʊvz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
floʊdəf	flodaf	4.75	2.84311924075	3.74562368687	floʊdəfs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.587563468991
floʊdəf	flodaf	4.75	2.84311924075	3.74562368687	floʊdəvz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
brəloʊθ	brelowth	5.76923076923	3.70266436674	4.10064350511	brəloʊθs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
brəloʊθ	brelowth	5.76923076923	3.70266436674	4.10064350511	brəloʊðz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
moʊdəθ	modith	3.5	3.37825202937	3.74562368687	moʊdəθs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.587563468991
moʊdəθ	modith	3.5	3.37825202937	3.74562368687	moʊdəðz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
doʊθ	doath	5.14285714286	3.70266436674	3.77225576223	doʊθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
doʊθ	doath	5.14285714286	3.70266436674	3.77225576223	doʊðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
ʧoʊθ	choath	5.0	3.70266436674	3.77225576223	ʧoʊθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
ʧoʊθ	choath	5.0	3.70266436674	3.77225576223	ʧoʊðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
roʊsəθ	rocith	4.57142857143	3.37825202937	3.79566454089	roʊsəθs	0.534055909852	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
roʊsəθ	rocith	4.57142857143	3.37825202937	3.79566454089	roʊsəðz	0.465944090148	0.0	0.304436531009	0.0	0.157222972552	0.392	0.853659503561
nəboʊθ	naboath	3.71428571429	3.70266436674	4.10064350511	nəboʊθs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
nəboʊθ	naboath	3.71428571429	3.70266436674	4.10064350511	nəboʊðz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
junəf	younif	4.5	2.84311924075	4.06518435833	junəfs	0.489135940279	0.0	0.0	0.195563468991	0.157222972552	0.784	1.13678644154
junəf	younif	4.5	2.84311924075	4.06518435833	junəvz	0.510864059721	0.0	0.304436531009	0.0	0.0	0.784	1.08843653101
duf	doof	4.33333333333	3.10443265564	3.77225576223	dufs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
duf	doof	4.33333333333	3.10443265564	3.77225576223	duvz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
tɹəluf	traloof	5.21428571429	3.10443265564	4.10064350511	tɹəlufs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
tɹəluf	traloof	5.21428571429	3.10443265564	4.10064350511	tɹəluvz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
ruvəθ	ruveth	3.4	3.37825202937	3.74562368687	ruvəθs	0.542396052188	0.0	0.0	0.195563468991	0.0	0.392	0.587563468991
ruvəθ	ruveth	3.4	3.37825202937	3.74562368687	ruvəðz	0.457603947812	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
kənuθ	kanuth	4.0625	3.75805816184	4.10064350511	kənuθs	0.483226082482	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
kənuθ	kanuth	4.0625	3.75805816184	4.10064350511	kənuðz	0.516773917518	0.0	0.304436531009	0.0	0.0	0.392	0.696436531009
huθ	hooth	5.5	3.75805816184	3.77225576223	huθs	0.537957372962	0.0	0.0	0.195563468991	0.157222972552	0.392	0.744786441543
huθ	hooth	5.5	3.75805816184	3.77225576223	huðz	0.462042627038	0.170720164204	0.304436531009	0.0	0.0	0.392	0.867156695213
stʊkəf	stookif	4.25	2.84311924075	3.34676162789	stʊkəfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
stʊkəf	stookif	4.25	2.84311924075	3.34676162789	stʊkəvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
klʊf	cloof	4.95238095238	3.01947535218	2.7494342299	klʊfs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
klʊf	cloof	4.95238095238	3.01947535218	2.7494342299	klʊvz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.475156695213
stərʊf	stiroof	5.17647058824	3.01947535218	3.34676162789	stərʊfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
stərʊf	stiroof	5.17647058824	3.01947535218	3.34676162789	stərʊvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
wʊkəθ	wooketh	3.2	0	3.34676162789	wʊkəθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
wʊkəθ	wooketh	3.2	0	3.34676162789	wʊkəðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
prʊθ	pruth	3.90476190476	3.82198164782	2.7494342299	prʊθs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
prʊθ	pruth	3.90476190476	3.82198164782	2.7494342299	prʊðz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.475156695213
ʃədʊθ	sheduth	3.0625	3.82198164782	3.34676162789	ʃədʊθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
ʃədʊθ	sheduth	3.0625	3.82198164782	3.34676162789	ʃədʊðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
kwəzʌf	quazuf	4.13043478261	2.78083325134	3.34676162789	kwəzʌfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
kwəzʌf	quazuf	4.13043478261	2.78083325134	3.34676162789	kwəzʌvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
brʌnləf	brunlif	3.53333333333	2.84311924075	3.34676162789	brʌnləfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
brʌnləf	brunlif	3.53333333333	2.84311924075	3.34676162789	brʌnləvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
bʌnf	bunf	4.38095238095	4.1551525957	2.7494342299	bʌnfs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
bʌnf	bunf	4.38095238095	4.1551525957	2.7494342299	bʌnvz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.475156695213
ʃʌtəf	shuttif	3.11111111111	2.84311924075	3.34676162789	ʃʌtəfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
ʃʌtəf	shuttif	3.11111111111	2.84311924075	3.34676162789	ʃʌtəvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
nədʌlf	nadulf	4.70588235294	4.66576772882	3.34676162789	nədʌlfs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
nədʌlf	nadulf	4.70588235294	4.66576772882	3.34676162789	nədʌlvz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
sʌf	suff	3.375	2.78083325134	2.7494342299	sʌfs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
sʌf	suff	3.375	2.78083325134	2.7494342299	sʌvz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.475156695213
sʌlθ	sulth	3.63157894737	2.94280762149	2.7494342299	sʌlθs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
sʌlθ	sulth	3.63157894737	2.94280762149	2.7494342299	sʌlðz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.475156695213
səpʌlθ	sepulth	5.0	2.94280762149	3.34676162789	səpʌlθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
səpʌlθ	sepulth	5.0	2.94280762149	3.34676162789	səpʌlðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
səstʌθ	sistuth	3.89473684211	3.52664992714	3.34676162789	səstʌθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
səstʌθ	sistuth	3.89473684211	3.52664992714	3.34676162789	səstʌðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
kʌθ	kuth	4.41176470588	3.52664992714	2.7494342299	kʌθs	0.708427628349	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
kʌθ	kuth	4.41176470588	3.52664992714	2.7494342299	kʌðz	0.291572371651	0.170720164204	0.304436531009	0.0	0.0	0.0	0.475156695213
tʌlpəθ	tulpith	3.5625	3.37825202937	3.34676162789	tʌlpəθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
tʌlpəθ	tulpith	3.5625	3.37825202937	3.34676162789	tʌlpəðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
ʤʌkəθ	juckith	3.76470588235	3.37825202937	3.34676162789	ʤʌkəθs	0.608873062018	0.0	0.0	0.195563468991	0.0	0.0	0.195563468991
ʤʌkəθ	juckith	3.76470588235	3.37825202937	3.34676162789	ʤʌkəðz	0.391126937982	0.0	0.304436531009	0.0	0.0	0.0	0.304436531009
